index,location,bhk,total_sqft,bath,price,encoded_location
7912,others,2,1196.0,2.0,96.0,230
7913,Kanakpura Road,3,1050.0,2.0,59.0,127
7914,Somasundara Palya,3,1275.0,2.0,52.0,202
7915,others,2,927.0,2.0,50.0,230
7916,Varthur,3,1520.0,2.0,61.0,217
7918,Hebbal,2,1333.0,2.0,104.0,92
7919,others,1,600.0,1.0,18.0,230
7921,Sarjapur  Road,3,1773.5,2.0,85.125,194
7923,Koramangala,2,1100.0,2.0,85.0,144
7924,Haralur Road,3,1650.0,3.0,100.0,90
7925,Kasavanhalli,3,1917.0,3.0,132.0,130
7927,Billekahalli,2,950.0,2.0,58.11,44
7928,others,2,1175.0,2.0,48.72,230
7929,8th Phase JP Nagar,2,1089.0,2.0,43.55,7
7931,Hoodi,2,1257.0,2.0,68.5,97
7932,Sarjapur,1,650.0,1.0,19.87,193
7933,Whitefield,3,1850.0,3.0,150.0,224
7934,others,4,2800.0,4.0,200.0,230
7935,Vidyaranyapura,2,945.0,2.0,40.0,219
7936,Koramangala,2,1161.0,2.0,63.85,144
7937,Banashankari Stage V,3,1630.0,3.0,51.35,29
7938,Jalahalli,3,1310.0,2.0,60.0,111
7939,others,2,750.0,2.0,28.0,230
7940,Whitefield,3,1200.0,3.0,67.77,224
7941,others,2,1000.0,2.0,45.0,230
7942,Old Madras Road,4,4000.0,4.0,225.0,177
7943,Nagavara,2,1315.0,2.0,70.0,171
7944,Sahakara Nagar,3,1370.0,2.0,90.0,190
7946,Bellandur,2,1465.0,3.0,90.0,40
7949,Padmanabhanagar,3,1250.0,2.0,70.0,178
7951,Horamavu Agara,3,1284.0,2.0,75.0,98
7952,Hebbal,3,2600.0,3.0,199.0,92
7953,Kodigehalli,3,1820.0,3.0,150.0,140
7954,Haralur Road,3,1580.0,3.0,73.0,90
7955,Akshaya Nagar,3,2650.0,3.0,125.0,11
7957,Uttarahalli,2,1075.0,2.0,40.0,216
7958,R.T. Nagar,3,1400.0,2.0,78.0,182
7959,Subramanyapura,3,1400.0,2.0,55.0,205
7960,Bisuvanahalli,2,845.0,2.0,30.0,46
7965,Gunjur,2,1175.0,2.0,43.48,85
7967,Bellandur,3,1767.0,3.0,109.0,40
7968,Sarjapur  Road,4,1800.0,3.0,90.0,194
7973,Whitefield,2,1290.0,2.0,90.0,224
7974,Kasavanhalli,2,1375.0,2.0,78.0,130
7975,others,2,985.0,2.0,57.0,230
7977,Singasandra,2,1099.0,2.0,37.5,201
7981,Marathahalli,2,1200.0,2.0,53.0,161
7982,Hulimavu,2,1000.0,2.0,45.0,105
7983,Electronic City,3,1159.0,2.0,38.0,74
7987,BTM Layout,3,1540.0,2.0,78.0,23
7988,others,3,1503.0,2.0,93.0,230
7989,Ambedkar Nagar,3,1850.0,4.0,120.0,13
7990,Uttarahalli,3,1580.0,3.0,60.0,216
7991,Mico Layout,2,1190.0,2.0,39.25,163
7992,others,2,1200.0,2.0,61.0,230
7998,others,3,1500.0,2.0,52.0,230
8000,Thanisandra,3,1880.0,3.0,120.0,209
8001,Padmanabhanagar,2,1150.0,2.0,45.0,178
8002,Kasavanhalli,4,4408.0,4.0,344.0,130
8004,Sarjapur  Road,5,7800.0,6.0,385.0,194
8009,others,3,1765.0,3.0,77.27,230
8011,Bannerghatta Road,3,1894.0,3.0,115.0,34
8013,Sector 7 HSR Layout,3,1760.0,3.0,142.0,197
8014,others,3,1768.0,3.0,95.0,230
8015,Kothanur,3,1790.0,3.0,97.0,146
8018,Kengeri,4,2540.0,4.0,160.0,135
8019,Mahadevpura,2,1137.0,2.0,53.4,156
8020,Jakkur,4,3181.0,2.0,229.0,110
8022,Mysore Road,3,1568.0,2.0,100.0,166
8023,Devanahalli,4,4920.0,4.0,393.5,65
8024,AECS Layout,2,1308.0,2.0,60.0,9
8026,Bisuvanahalli,3,1200.0,2.0,41.0,46
8027,others,1,800.0,1.0,32.0,230
8032,Subramanyapura,2,958.0,2.0,33.53,205
8034,Talaghattapura,3,2273.0,3.0,159.0,208
8036,Thanisandra,1,760.0,1.0,50.0,209
8037,Dommasandra,2,1090.0,2.0,43.5,72
8040,Sarjapur  Road,3,1550.0,2.0,89.0,194
8041,Ramagondanahalli,2,1251.0,2.0,50.0,187
8042,Electronic City,2,1070.0,2.0,53.0,74
8043,Kalena Agrahara,2,1200.0,2.0,45.0,121
8044,CV Raman Nagar,3,1435.0,2.0,60.0,53
8045,Bommasandra,3,1400.0,2.0,45.0,48
8046,Judicial Layout,4,2330.0,3.0,94.71,114
8047,Thanisandra,2,1200.0,2.0,60.0,209
8048,Panathur,2,1000.0,2.0,40.0,180
8049,Bannerghatta Road,3,1655.0,2.0,62.89,34
8051,others,1,600.0,1.0,35.0,230
8052,Electronics City Phase 1,2,1175.0,2.0,50.0,76
8053,Uttarahalli,2,1155.0,2.0,40.43,216
8054,Magadi Road,3,1200.0,3.0,98.0,155
8055,Budigere,2,1149.0,2.0,65.0,52
8056,Jakkur,3,1745.0,2.0,98.485,110
8058,others,2,1010.0,2.0,55.0,230
8059,Hegde Nagar,3,1718.0,3.0,119.0,94
8060,others,2,650.0,1.0,20.0,230
8061,Banashankari,2,1330.0,2.0,77.0,26
8062,Hormavu,2,1200.0,2.0,68.0,100
8063,Bannerghatta Road,3,1693.0,3.0,89.0,34
8065,Thanisandra,3,1800.0,4.0,125.0,209
8066,Margondanahalli,2,900.0,2.0,55.0,162
8067,NGR Layout,2,1020.0,2.0,46.0,167
8068,Amruthahalli,3,1700.0,3.0,77.0,14
8069,Panathur,1,661.0,1.0,40.0,180
8070,Bannerghatta Road,2,1280.0,2.0,60.16,34
8072,Hosur Road,2,1170.0,2.0,48.0,104
8073,Thanisandra,1,933.0,2.0,58.0,209
8074,Sarjapur  Road,2,1150.0,2.0,44.0,194
8077,Banjara Layout,2,1050.0,2.0,64.8,32
8078,others,2,1080.0,2.0,37.8,230
8079,Harlur,2,1303.0,2.0,90.0,91
8080,Raja Rajeshwari Nagar,2,1196.0,2.0,40.54,184
8081,Nagarbhavi,5,2500.0,3.0,180.0,169
8083,Bommanahalli,3,1250.0,3.0,41.0,47
8084,Akshaya Nagar,3,1419.0,2.0,87.0,11
8085,Banashankari,2,1200.0,2.0,49.0,26
8086,7th Phase JP Nagar,2,1120.0,2.0,65.0,6
8087,Electronics City Phase 1,1,762.5,1.0,45.4,76
8088,Electronics City Phase 1,2,1245.0,2.0,75.0,76
8090,Channasandra,2,1093.0,2.0,34.0,56
8092,Hebbal,2,1345.0,2.0,97.0,92
8093,others,2,1500.0,2.0,45.0,230
8094,Vijayanagar,2,1180.0,2.0,86.0,220
8096,others,3,1800.0,3.0,85.0,230
8099,Kothannur,3,1240.0,2.0,39.85,145
8100,CV Raman Nagar,2,1020.0,2.0,55.0,53
8101,others,3,2095.0,3.0,142.0,230
8102,Gunjur,3,1362.0,3.0,62.63,85
8103,Yelahanka,1,694.0,1.0,30.84,226
8104,Vittasandra,2,1404.0,2.0,70.0,223
8105,Electronic City Phase II,3,1192.0,2.0,47.0,75
8108,Vittasandra,2,1259.0,2.0,67.48,223
8109,Kengeri,2,1000.0,2.0,34.0,135
8110,Rachenahalli,2,985.0,2.0,49.97,183
8111,Indira Nagar,1,850.0,1.0,60.0,108
8112,Uttarahalli,3,1650.0,2.0,50.0,216
8115,Ambedkar Nagar,2,1367.0,2.0,86.0,13
8116,Rajaji Nagar,3,1210.0,2.0,81.0,185
8117,others,2,1190.0,2.0,48.6,230
8118,Sarjapur,2,1175.0,2.0,42.0,193
8120,Whitefield,2,1140.0,2.0,40.0,224
8121,Hoskote,2,1095.0,2.0,33.6,103
8123,Gubbalala,3,1435.0,2.0,80.0,84
8124,Choodasandra,2,725.0,2.0,36.0,60
8125,others,3,1600.0,2.0,88.0,230
8129,Nehru Nagar,3,1674.0,3.0,90.0,174
8132,Kanakpura Road,3,1703.0,3.0,130.0,127
8133,Padmanabhanagar,3,1350.0,3.0,71.55,178
8134,Horamavu Agara,2,1145.0,2.0,41.21,98
8136,7th Phase JP Nagar,2,1100.0,3.0,60.0,6
8137,Sarjapur  Road,4,2425.0,5.0,201.0,194
8138,Kothanur,4,2700.0,4.0,175.0,146
8140,Kanakpura Road,3,1600.0,3.0,90.0,127
8147,Horamavu Agara,4,1250.0,4.0,100.0,98
8149,Laggere,1,620.0,2.0,48.0,152
8150,Raja Rajeshwari Nagar,3,1630.0,3.0,60.65,184
8151,Hennur Road,2,1020.0,2.0,45.0,96
8152,Hosakerehalli,3,1410.0,2.0,53.58,102
8156,KR Puram,4,1200.0,4.0,83.0,115
8157,Banaswadi,2,1200.0,2.0,60.0,31
8158,Old Airport Road,2,1050.0,2.0,50.0,176
8160,Whitefield,2,1356.0,2.0,94.84,224
8161,Whitefield,2,1338.0,2.0,103.0,224
8162,others,1,500.0,1.0,20.0,230
8163,others,3,1280.0,2.0,100.0,230
8164,Raja Rajeshwari Nagar,3,1531.0,3.0,51.77,184
8166,Anekal,2,620.0,1.0,23.5,17
8167,8th Phase JP Nagar,3,1605.0,2.0,65.0,7
8168,Thanisandra,3,1917.0,3.0,110.0,209
8171,Sarjapur  Road,3,1400.0,3.0,55.0,194
8172,Thubarahalli,3,2625.0,3.0,175.0,211
8174,Hennur Road,3,2041.0,3.0,128.0,96
8175,Sarjapur  Road,3,2070.0,4.0,160.0,194
8176,Hebbal,3,1110.0,3.0,59.0,92
8177,others,3,1650.0,3.0,110.0,230
8178,Ambedkar Nagar,4,3565.0,4.0,255.0,13
8179,Varthur Road,3,1033.0,2.0,30.47,218
8180,HSR Layout,2,1142.0,2.0,65.0,89
8181,others,3,1500.0,2.0,75.0,230
8182,Electronic City Phase II,3,1502.0,3.0,50.0,75
8183,others,3,1176.0,2.0,45.0,230
8184,Hosa Road,2,1063.0,2.0,32.8,101
8185,Kammanahalli,2,1100.0,2.0,60.0,124
8186,others,2,1044.0,2.0,85.0,230
8188,6th Phase JP Nagar,2,1216.0,2.0,60.0,5
8189,others,3,1425.0,3.0,55.0,230
8191,Hosur Road,2,1345.0,2.0,108.0,104
8195,Bellandur,4,3600.0,4.0,245.0,40
8196,Uttarahalli,2,1025.0,2.0,35.88,216
8198,Lakshminarayana Pura,3,3050.0,2.0,90.0,153
8199,Kadubeesanahalli,3,1424.0,2.0,75.0,116
8202,others,2,1285.0,2.0,45.0,230
8203,Babusapalaya,2,1450.0,2.0,55.99,24
8204,Raja Rajeshwari Nagar,2,1160.0,2.0,70.0,184
8206,others,3,2000.0,2.0,95.0,230
8207,Uttarahalli,2,1125.0,2.0,47.65,216
8208,Old Madras Road,4,3900.0,4.0,175.0,177
8209,Raja Rajeshwari Nagar,2,1133.0,2.0,38.37,184
8210,Arekere,2,1240.0,2.0,60.0,20
8211,Devanahalli,3,1466.0,3.0,77.59,65
8216,Akshaya Nagar,2,1300.0,2.0,54.0,11
8217,Thanisandra,3,1996.0,4.0,123.0,209
8218,others,3,1320.0,2.0,55.0,230
8221,Sarjapur  Road,3,1435.0,3.0,90.0,194
8223,Rayasandra,3,1601.0,3.0,70.0,189
8224,Kadubeesanahalli,2,1257.0,2.0,93.0,116
8225,Iblur Village,4,3596.0,5.0,260.0,107
8226,Kasavanhalli,2,1309.0,2.0,95.0,130
8227,Yeshwanthpur,2,1362.0,2.0,100.0,229
8228,Whitefield,2,1115.0,2.0,55.0,224
8230,others,2,1322.0,2.0,61.99,230
8231,others,3,1450.0,2.0,65.0,230
8232,Banashankari,2,1185.0,2.0,67.0,26
8233,7th Phase JP Nagar,3,1790.0,3.0,120.0,6
8234,Whitefield,3,3450.0,4.0,208.0,224
8236,Budigere,1,693.0,1.0,27.375,52
8238,Devanahalli,1,775.0,1.0,39.0,65
8239,Hoodi,2,1000.0,2.0,48.0,97
8240,Thanisandra,2,1183.0,2.0,77.25,209
8242,others,1,425.0,1.0,15.0,230
8243,others,2,820.0,2.0,30.0,230
8246,Ramagondanahalli,2,1151.0,2.0,43.6,187
8247,Hulimavu,3,1320.0,2.0,59.0,105
8248,others,3,1450.0,3.0,68.0,230
8250,Hegde Nagar,3,1847.0,3.0,123.0,94
8251,Devanahalli,1,1020.0,2.0,49.87,65
8252,Somasundara Palya,3,1650.0,3.0,95.0,202
8254,Electronic City,3,2400.0,2.0,78.0,74
8257,Mysore Road,3,1360.0,3.0,47.6,166
8258,Brookefield,2,1089.0,2.0,49.0,51
8259,Yelahanka,2,1115.0,2.0,60.0,226
8260,Kudlu Gate,2,1215.0,2.0,45.0,148
8261,Sarjapur  Road,2,1194.0,2.0,51.0,194
8262,Kannamangala,3,1536.0,3.0,104.0,128
8264,Electronic City,3,1571.0,3.0,83.0,74
8265,others,2,900.0,1.0,70.0,230
8266,others,2,1517.0,2.0,125.0,230
8267,Budigere,1,664.0,1.0,35.4,52
8268,Devarachikkanahalli,2,1230.0,2.0,58.0,66
8269,Hegde Nagar,2,1340.0,2.0,72.0,94
8272,Sarjapur,2,1240.0,2.0,43.1,193
8274,Electronic City,3,1470.0,2.0,44.1,74
8275,Kanakpura Road,1,525.0,2.0,29.25,127
8277,others,2,1000.0,2.0,35.0,230
8278,Gunjur,2,1071.0,2.0,51.0,85
8279,Sector 2 HSR Layout,3,1512.0,3.0,80.0,196
8282,Kalyan nagar,2,1190.0,2.0,60.0,122
8284,Kanakpura Road,2,1283.0,2.0,63.22,127
8285,Mallasandra,2,1325.0,2.0,73.0,158
8286,Whitefield,2,1105.0,2.0,35.36,224
8287,Banaswadi,3,1600.0,3.0,74.5,31
8289,Kanakpura Road,2,800.0,2.0,41.145,127
8290,Hennur,2,1100.0,2.0,44.55,95
8291,Talaghattapura,3,2099.0,3.0,147.0,208
8292,Yelachenahalli,3,1365.0,2.0,72.0,225
8294,Hosur Road,2,1250.0,2.0,55.0,104
8296,Bellandur,2,1170.0,2.0,46.79,40
8297,Kanakpura Road,2,1328.0,2.0,91.06,127
8299,1st Phase JP Nagar,2,1180.0,2.0,88.5,1
8300,Electronic City,3,1350.0,3.0,66.0,74
8301,others,4,3602.0,4.0,280.0,230
8302,Nagasandra,4,2400.0,4.0,145.0,170
8303,Electronic City Phase II,2,1020.0,2.0,32.0,75
8304,Begur Road,3,1410.0,2.0,49.34,39
8305,others,3,2159.0,3.0,120.0,230
8307,TC Palaya,3,1200.0,2.0,66.0,207
8309,Whitefield,2,1074.0,2.0,42.79,224
8310,others,3,1200.0,3.0,72.0,230
8311,Sarjapur,3,1170.0,2.0,35.41,193
8312,Tumkur Road,1,728.5,1.0,31.315,214
8313,Bommanahalli,3,1660.0,2.0,100.0,47
8316,others,1,510.0,1.0,34.0,230
8317,Mahadevpura,3,1601.0,3.0,95.0,156
8318,Begur Road,2,952.0,2.0,42.0,39
8319,others,2,1166.0,2.0,65.0,230
8321,Electronic City Phase II,4,1900.0,3.0,97.0,75
8325,Yelenahalli,2,1175.0,2.0,50.0,228
8326,Bharathi Nagar,2,1432.0,2.0,68.0,42
8327,Bommasandra Industrial Area,2,1005.0,2.0,39.77,49
8328,Rajiv Nagar,2,1309.0,2.0,80.0,186
8330,7th Phase JP Nagar,2,1050.0,2.0,77.0,6
8333,Begur Road,3,1565.0,2.0,56.34,39
8334,others,2,940.0,2.0,56.0,230
8335,others,2,1015.0,2.0,40.1,230
8337,Electronic City,3,1652.0,3.0,110.0,74
8338,Whitefield,2,1100.0,2.0,52.0,224
8339,Rajiv Nagar,4,2340.0,4.0,145.0,186
8341,Kammanahalli,2,1200.0,1.0,81.0,124
8342,others,3,1400.0,3.0,69.0,230
8345,Whitefield,2,1267.0,2.0,90.33,224
8346,Bhoganhalli,4,2439.0,4.0,185.0,43
8347,others,3,1645.0,3.0,95.0,230
8350,Ananth Nagar,2,1000.0,2.0,29.7,16
8353,Kengeri Satellite Town,2,2480.0,2.0,160.0,136
8354,Kalyan nagar,2,1086.0,2.0,44.5,122
8355,Kengeri,1,416.0,1.0,18.0,135
8356,Hennur Road,2,1066.0,2.0,52.23,96
8357,OMBR Layout,3,1730.0,3.0,93.0,175
8358,Balagere,2,1205.0,2.0,63.86,25
8359,Marathahalli,4,2500.0,5.0,175.0,161
8360,Subramanyapura,2,960.0,2.0,55.0,205
8361,Haralur Road,3,1510.0,3.0,83.05,90
8362,others,4,1600.0,4.0,90.0,230
8363,Old Madras Road,3,2300.0,3.0,142.0,177
8364,others,2,1000.0,2.0,63.0,230
8366,Hormavu,3,1553.0,2.0,58.23,100
8368,Seegehalli,2,1134.0,2.0,45.0,198
8370,Horamavu Agara,5,2400.0,3.0,80.0,98
8371,Whitefield,4,2400.0,4.0,143.0,224
8372,others,2,1350.0,2.0,65.0,230
8373,Sarjapur,2,1032.0,2.0,42.0,193
8374,others,3,1998.0,3.0,117.0,230
8375,Murugeshpalya,2,1225.0,2.0,48.0,165
8376,Sarjapur  Road,2,1262.0,2.0,67.0,194
8378,others,2,1300.0,2.0,60.0,230
8379,Kothannur,2,1070.0,2.0,38.6,145
8380,others,2,950.0,2.0,33.0,230
8381,Balagere,2,1012.0,2.0,53.58,25
8382,TC Palaya,2,1000.0,2.0,70.0,207
8383,Kadugodi,2,1394.0,2.0,56.0,117
8384,Amruthahalli,3,1450.0,2.0,85.0,14
8385,Banaswadi,1,527.0,1.0,35.0,31
8386,Sarjapur  Road,3,1693.0,3.0,125.0,194
8388,Horamavu Agara,2,1000.0,2.0,46.0,98
8389,Kogilu,2,952.0,2.0,49.0,142
8392,Mysore Road,3,1410.0,2.0,64.0,166
8393,Hebbal Kempapura,2,1400.0,2.0,108.0,93
8394,Chikka Tirupathi,4,3056.0,5.0,100.0,57
8395,Sarjapur  Road,3,1826.0,3.0,125.0,194
8399,Hennur,2,960.0,2.0,48.0,95
8400,Channasandra,2,808.0,2.0,40.0,56
8401,Kodichikkanahalli,2,907.0,2.0,38.5,138
8402,Uttarahalli,2,1300.0,2.0,55.0,216
8404,others,3,1350.0,3.0,81.0,230
8405,Whitefield,3,1836.0,3.0,125.0,224
8406,others,2,826.0,2.0,36.0,230
8410,6th Phase JP Nagar,2,1460.0,2.0,80.0,5
8412,BTM 2nd Stage,2,965.0,2.0,56.0,22
8413,Kothannur,4,2000.0,4.0,95.0,145
8414,Bhoganhalli,3,1395.0,2.0,70.0,43
8415,Sarjapur  Road,3,1660.0,3.0,116.0,194
8416,others,2,935.0,2.0,35.0,230
8417,others,2,1180.0,2.0,39.0,230
8419,Kanakpura Road,2,1204.0,2.0,82.0,127
8420,Thigalarapalya,3,2072.0,4.0,153.0,210
8421,Haralur Road,2,1056.0,2.0,65.0,90
8422,Hebbal,2,985.0,2.0,62.0,92
8423,Banashankari Stage V,3,1315.0,2.0,49.0,29
8424,KR Puram,2,734.0,2.0,22.0,115
8425,Kammanahalli,4,2900.0,4.0,200.0,124
8426,Yelahanka,3,2317.0,4.0,140.0,226
8427,Singasandra,1,600.0,1.0,45.0,201
8428,others,4,2200.0,3.0,115.0,230
8431,Yeshwanthpur,1,666.0,1.0,36.8,229
8433,7th Phase JP Nagar,2,1174.0,2.0,47.0,6
8434,Budigere,2,1153.0,2.0,56.7,52
8436,others,5,2400.0,5.0,85.0,230
8439,Sarjapur  Road,2,1060.0,2.0,50.0,194
8440,Banashankari,2,1000.0,2.0,50.0,26
8441,Kanakpura Road,3,1843.0,3.0,88.0,127
8442,Kanakpura Road,3,1150.0,2.0,40.25,127
8446,Kaval Byrasandra,2,1125.0,2.0,41.5,133
8447,Battarahalli,3,1516.0,3.0,65.0,37
8448,Brookefield,2,1130.0,2.0,56.0,51
8449,Iblur Village,4,3596.0,5.0,279.0,107
8450,Hosa Road,3,1512.0,3.0,103.0,101
8451,Thanisandra,3,1491.0,3.0,88.0,209
8452,Cox Town,2,1250.0,2.0,95.0,62
8453,Banashankari,3,1650.0,3.0,90.75,26
8454,Raja Rajeshwari Nagar,2,1140.0,2.0,48.7,184
8456,Thanisandra,3,1881.0,3.0,95.0,209
8457,Kanakpura Road,3,1100.0,3.0,56.57,127
8458,Iblur Village,3,2666.0,4.0,200.0,107
8459,others,2,1500.0,2.0,50.0,230
8461,Whitefield,2,1197.0,2.0,50.0,224
8462,others,6,2400.0,4.0,170.0,230
8463,Gollarapalya Hosahalli,3,1345.0,3.0,60.0,81
8465,Bannerghatta Road,4,3230.0,5.0,165.0,34
8466,Banashankari Stage II,3,1260.0,2.0,95.0,27
8468,9th Phase JP Nagar,2,1200.0,2.0,80.0,8
8469,others,3,1650.0,3.0,52.0,230
8470,others,1,600.0,1.0,45.0,230
8472,Sarjapur,4,2302.5,2.0,80.59,193
8473,Hennur Road,2,973.0,2.0,56.0,96
8476,Balagere,2,1007.0,2.0,75.0,25
8477,Hosa Road,1,800.0,1.0,39.99,101
8478,Sarjapur  Road,3,1830.0,3.0,119.0,194
8479,Nagavara,2,1077.0,2.0,50.0,171
8480,others,1,672.0,1.0,27.0,230
8481,others,3,1280.0,3.0,87.0,230
8482,Electronics City Phase 1,2,865.0,2.0,40.0,76
8483,Kalena Agrahara,2,1000.0,2.0,33.0,121
8484,CV Raman Nagar,2,1285.0,2.0,65.0,53
8485,Thanisandra,1,662.0,1.0,29.0,209
8487,Sarjapura - Attibele Road,5,3750.0,6.0,295.0,195
8488,others,3,1850.0,3.0,95.0,230
8489,Harlur,3,1754.0,3.0,132.0,91
8492,others,3,1567.0,3.0,100.0,230
8493,Hoskote,3,1695.0,3.0,50.0,103
8495,Bellandur,2,1150.0,2.0,69.44,40
8498,Karuna Nagar,2,1057.0,2.0,65.0,129
8499,Hebbal,2,1320.0,2.0,91.0,92
8501,others,2,1125.0,2.0,48.0,230
8502,Kanakpura Road,3,2254.0,3.0,170.0,127
8503,Balagere,1,645.0,1.0,34.18,25
8504,Rachenahalli,2,1050.0,2.0,52.08,183
8505,Panathur,2,1040.0,2.0,41.6,180
8507,1st Block Jayanagar,3,1760.0,3.0,115.0,0
8511,Whitefield,3,3596.0,3.0,200.0,224
8512,others,3,1365.0,3.0,54.0,230
8513,others,1,560.0,1.0,19.0,230
8515,Bellandur,4,1540.0,4.0,45.0,40
8516,Electronic City,3,1050.0,2.0,39.0,74
8519,Yelahanka,3,1653.0,3.0,93.0,226
8521,others,3,1471.0,2.0,75.0,230
8523,Kudlu Gate,2,812.0,2.0,38.25,148
8524,8th Phase JP Nagar,3,1504.0,2.0,83.0,7
8525,Mahadevpura,3,1450.0,3.0,75.0,156
8526,Kannamangala,2,957.0,2.0,54.5,128
8530,Budigere,3,1820.0,3.0,85.0,52
8531,Varthur Road,2,1033.0,2.0,32.0,218
8533,others,1,520.0,2.0,29.0,230
8534,OMBR Layout,2,1165.0,2.0,88.5,175
8535,Gottigere,2,1280.0,2.0,61.0,82
8538,Kanakpura Road,3,1550.0,3.0,65.1,127
8540,Jigani,3,1221.0,3.0,75.0,113
8542,others,2,1300.0,2.0,60.0,230
8543,Hoskote,2,1065.0,2.0,31.5,103
8544,Yelahanka New Town,3,1209.0,2.0,65.0,227
8547,Sarjapur  Road,3,1929.0,4.0,101.0,194
8548,Hennur Road,2,1255.0,2.0,84.0,96
8549,Jalahalli,2,1035.0,2.0,31.05,111
8552,Whitefield,3,1275.0,2.0,65.0,224
8553,Electronic City,2,1128.0,2.0,65.58,74
8557,Whitefield,2,1155.0,2.0,39.0,224
8558,Kengeri,3,1245.0,2.0,43.57,135
8559,Akshaya Nagar,2,1000.0,2.0,38.0,11
8560,7th Phase JP Nagar,2,1040.0,2.0,75.0,6
8562,others,3,1477.0,2.0,75.0,230
8564,Sarjapur  Road,3,1525.0,2.0,65.0,194
8565,others,2,2000.0,2.0,120.0,230
8566,others,2,1220.0,2.0,65.0,230
8567,Hebbal,3,2388.0,3.0,195.0,92
8568,Electronic City,2,1355.0,2.0,97.6,74
8569,Whitefield,2,1141.0,2.0,62.0,224
8570,Vijayanagar,2,1046.0,2.0,49.06,220
8571,Bannerghatta Road,1,630.0,1.0,35.0,34
8572,others,2,1247.0,2.0,62.35,230
8573,Marathahalli,4,3855.0,4.0,220.0,161
8574,others,2,850.0,2.0,32.5,230
8575,KR Puram,2,1120.0,2.0,36.0,115
8577,Jakkur,3,1798.0,3.0,110.0,110
8578,Bisuvanahalli,3,1180.0,2.0,45.0,46
8579,Kereguddadahalli,2,1000.0,2.0,34.0,137
8580,Whitefield,2,1216.0,2.0,82.0,224
8581,Margondanahalli,2,900.0,2.0,65.0,162
8582,TC Palaya,2,1100.0,2.0,65.0,207
8585,Whitefield,2,1495.0,3.0,88.0,224
8586,Kanakpura Road,3,1700.0,3.0,120.0,127
8587,Whitefield,3,1564.0,3.0,103.0,224
8588,others,2,1256.0,2.0,65.0,230
8590,Bhoganhalli,3,1458.0,3.0,78.45,43
8591,Hoodi,2,1063.0,2.0,61.17,97
8593,Garudachar Palya,2,1150.0,2.0,52.5,79
8595,Ramamurthy Nagar,2,1360.0,2.0,45.0,188
8596,Marathahalli,3,1605.0,3.0,76.0,161
8599,LB Shastri Nagar,2,1250.0,2.0,48.5,151
8602,Dommasandra,2,850.0,2.0,25.4,72
8604,Uttarahalli,2,980.0,2.0,45.0,216
8605,others,3,1428.0,2.0,70.0,230
8606,others,2,1130.0,2.0,74.0,230
8608,JP Nagar,3,2050.0,3.0,82.0,109
8609,others,2,1407.0,2.0,83.87,230
8611,Whitefield,3,1585.0,3.0,84.0,224
8612,Jakkur,3,1785.0,3.0,130.0,110
8613,others,2,900.0,2.0,45.0,230
8615,Kanakpura Road,3,1843.0,3.0,96.2,127
8617,others,2,1200.0,2.0,67.0,230
8618,Akshaya Nagar,2,1113.0,2.0,52.0,11
8621,Anekal,3,1150.0,3.0,45.0,17
8623,Kodichikkanahalli,2,1181.0,2.0,57.0,138
8624,Kanakpura Road,3,1550.0,3.0,64.7,127
8625,1st Phase JP Nagar,2,1200.0,2.0,86.0,1
8628,Lingadheeranahalli,3,1506.0,3.0,95.0,154
8629,others,3,1872.0,3.0,152.0,230
8630,Sarjapur  Road,4,2900.0,4.0,240.0,194
8632,Talaghattapura,2,1040.0,2.0,33.28,208
8634,Hennur,2,1020.0,2.0,48.0,95
8635,others,3,1400.0,3.0,90.0,230
8637,others,1,812.0,1.0,26.0,230
8642,Kanakpura Road,3,1500.0,3.0,72.99,127
8643,Ananth Nagar,2,850.0,2.0,25.99,16
8644,Kaval Byrasandra,2,1180.0,2.0,60.0,133
8647,Channasandra,2,1010.0,2.0,36.0,56
8648,Marathahalli,2,1350.0,2.0,60.0,161
8649,Talaghattapura,2,1100.0,2.0,50.0,208
8650,Kanakpura Road,3,1450.0,2.0,62.93,127
8651,Raja Rajeshwari Nagar,2,1133.0,2.0,40.0,184
8652,Thanisandra,3,1564.0,3.0,100.0,209
8654,Thigalarapalya,3,2072.0,4.0,157.0,210
8656,Kanakapura,3,1460.0,2.0,51.1,126
8657,others,1,600.0,2.0,35.0,230
8659,others,2,700.0,2.0,35.0,230
8661,Yelahanka,1,654.0,1.0,38.0,226
8662,others,2,1105.0,2.0,50.0,230
8666,others,2,1000.0,2.0,51.0,230
8668,others,3,1240.0,2.0,63.0,230
8669,Bellandur,2,1200.0,2.0,45.0,40
8670,Yelahanka New Town,3,1400.0,2.0,80.0,227
8671,others,3,1393.0,3.0,54.0,230
8672,Whitefield,2,1140.0,2.0,50.0,224
8674,others,3,1640.0,3.0,70.0,230
8675,others,2,1200.0,2.0,62.0,230
8677,Yelenahalli,3,1650.0,3.0,68.0,228
8678,Nagavara,4,2496.0,4.0,125.0,171
8679,9th Phase JP Nagar,2,905.0,2.0,32.0,8
8680,HAL 2nd Stage,3,1600.0,3.0,125.0,86
8681,Chikkalasandra,2,1070.0,2.0,45.48,59
8685,8th Phase JP Nagar,4,2600.0,4.0,115.0,7
8686,Old Airport Road,2,1145.0,2.0,75.0,176
8687,others,3,1495.0,3.0,55.0,230
